link,title,date,paragraph
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/nicoyanos-tienen-nuevo-centro-de-negocios-financieros-0,Nicoyanos tienen nuevo centro de negocios financieros,"3 de December, 2024","A partir de este 24 de abril, Nicoya, el tercer cantón más poblado de la provincia de Guanacaste, contará con el primer centro de negocios financieros de BAC, el cual se enfocará principalmente en ofrecer soluciones financieras que impulsen el desarrollo de las personas, pymes y empresas. La entidad bancaria anunció desde el año pasado una ampliación de sus operaciones en dicha provincia, lo que implica abrir centros de negocios, nuevas sucursales, ampliar y remodelar las ya existentes, y aumentar la cobertura de ATM, entre otros proyectos. El nuevo centro de negocios en Nicoya, cuya inversión ascendió a $1,1 millones, tiene una serie de facilidades como una sucursal, a saber, un área de servicio al cliente, de atención por videollamada, un mostrador digital, ATM y un cajero de autoservicio (Smartcash), en el que los clientes podrán realizar una gran mayoría de gestiones. Además, cuenta con sala de reuniones, buzón nocturno, y un cargador para vehículos eléctricos. Pero, contrario a una sucursal, el centro estará más enfocado en atender y brindar soluciones de negocio a las personas físicas o empresas de Nicoya y zonas aledañas, desde aperturas de cuentas tanto para la empresa y sus colaboradores, hasta líneas de créditos por medio del Sistema de Banca para el Desarrollo. Para atender las necesidades de efectivo de clientes, es importante recordar que BAC cuenta con varios Rapibac y ATM ubicados en puntos estratégicos del centro de Nicoya, además en el nuevo centro de negocios habrá un ATM full, el buzón nocturno y el mencionado Smartcash."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/bac-recibe-credito-de-deg-para-impulsar-su-cartera-sostenible-y-proyectos,BAC recibe crédito de DEG para impulsar su cartera sostenible y proyectos orientados a mujeres,"3 de December, 2024","San José, julio del 2023. Con el objetivo de impulsar la colocación de créditos sostenibles y también soluciones financieras dirigidas a las mujeres, BAC Costa Rica recibió un crédito por $120 millones de la institución alemana de financiación del desarrollo DEG. Se trata de la tercera transacción entre ambas instituciones y uno de los créditos bilaterales más altos emitidos por dicha entidad financiera alemana. Este préstamo permitirá fortalecer la cartera de créditos sostenibles como aquellos dirigidos a financiar edificios que apliquen medidas o sean construidos bajo modelos de ahorro energético y financiar vehículos eléctricos, entre otros. Además, promoverá iniciativas focalizadas en la mujer y la reducción de brechas de género alineadas con el #2XChallenge, el proyecto impulsado en la Cumbre del G7 en el 2018, que promueve la movilización de recursos del sector privado a diferentes países para impulsar iniciativas que permitan a las mujeres mejorar su liderazgo, la calidad del empleo, el financiamiento, el apoyo empresarial y otros productos y servicios. “Este apoyo financiero viene a complementar nuestra estrategia de sostenibilidad y nuestro propósito de convertirnos en un banco Neto Positivo, pues nos permitirá tener recursos adicionales para impulsar nuestra cartera de créditos sostenibles, pero también fortalecer las iniciativas que ya tenemos que buscan impulsar a las mujeres a tener mejores condiciones de vida”, manifestó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/modelo-de-desarrollo-sostenible-de-bac-es-un-referente-internacional-segun,"Modelo de desarrollo sostenible de BAC es un referente internacional, según experto en Economía Circular","3 de December, 2024","San José, junio del 2023. Instalar cargadores para vehículos eléctricos en sus sucursales, lanzar una tarjeta biodegradable, brindar 100% de accesibilidad a personas con discapacidad visual y auditiva, y reutilizar más de una tonelada de material publicitario, convierten al BAC en un referente mundial en materia de desarrollo sostenible, según Mark Esposito, cofundador de Nexus FrontierTech y experto internacional en Economía Circular. “Las empresas desempeñan un papel fundamental en liderar el cambio necesario en el mundo actual. BAC ejerce ese liderazgo desde un enfoque empresarial centrado en la generación de valor económico, social y ambiental en las comunidades en las que opera”, aseguró Esposito, profesor de la Universidad de Harvard y escogido por el radar mundial Thinkers50 como uno de los 30 pensadores más prominentes del mundo. Las acciones destacadas por el conferencista internacional están contenidas en el Informe Anual Estrategia Neto Positivo 2022, que el BAC presentó al público este 8 de junio, durante un evento que contó con la participación de personalidades del campo político, ambiental y financiero. Por parte de BAC participaron el CEO, Rodolfo Tabash; el gerente país de Costa Rica, Federico Odio; la directora regional de Estrategia y Relaciones Corporativas, Gisella Sánchez, y la vicepresidenta de Relaciones Corporativas, Laura Moreno. El informe hace un amplio recuento de las acciones y logros del BAC en materia ambiental, económica y social durante este periodo, y fue elaborado bajo el estándar internacional GRI, una reconocida metodología que promueve la rigurosidad de la información publicada por la entidad financiera. “En definitiva, nuestro principal logro durante el 2022 fue la implementación de la nueva estrategia de negocio Neto Positivo. Esta estrategia tiene un enfoque en 12 objetivos retadores y ambiciosos que nos permiten contribuir al desarrollo sostenible a través de soluciones financieras y negocios responsables, transparentes, innovadores y de impacto positivo. Estamos orgullosos de haber establecido esta dirección y estamos comprometidos a seguir avanzando en nuestro compromiso con la sostenibilidad”, afirmó Moreno."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/kenneth-tencio-inauguro-parque-para-impulsar-el-deporte-en-jaco,Kenneth Tencio inauguró parque para impulsar el deporte en Jacó,"3 de December, 2024","Puntarenas, junio 2023. Este viernes 30 de junio el Embajador BAC, Kenneth Tencio, realizó la esperada inauguración de su BAC Park by 10cio, un innovador espacio de deporte y entretenimiento ubicado en Jacó y diseñado para los apasionados del BMX y del deporte en general. El BAC Park promete convertirse en el epicentro de la adrenalina en la provincia de Puntarenas y del país, donde los amantes de este deporte extremo tendrán un lugar seguro y emocionante donde practicar y perfeccionar sus habilidades, de la mano del experimentado atleta costarricense. En agosto del 2022, BAC realizó la presentación de Kenneth Tencio como parte de su familia de atletas BAC, que incluía derechos de uso de imagen y el financiamiento para la construcción del parque en Jacó. La alianza incluye también la ejecución de una serie de actividades adicionales que calzan dentro de la Estrategia de Sostenibilidad de BAC y en su propósito de reimaginar la banca generando un impacto positivo en las comunidades donde opera. “Estamos muy emocionados de regresar a Jacó 10 meses después de la presentación oficial de Kenneth como parte de nuestros Embajadores BAC. Esta vez para ser partícipes de la inauguración de su parque, que más que un negocio y un espacio para practicar este deporte, es su sueño realizado. Kenneth ha demostrado ser un excelente deportista y un ejemplo para cientos de jóvenes no solo en su comunidad, sino también en el país, y BAC se enorgullece de ser promotor del deporte”, afirmó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC Credomatic."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/bac-crea-alianza-para-reutilizar-su-material-publicitario,BAC crea alianza para reutilizar su material publicitario,"3 de December, 2024","San José, junio 2023. Con el propósito de reimaginar la banca y convertirse en el primer banco Neto Positivo del mundo, BAC creó una alianza con la empresa Huella Colectiva, la cual trabaja con los residuos provenientes del material publicitario del banco, dándole una segunda vida a materiales recuperados. El resultado son artículos promocionales innovadores y ecoamigables con triple valor positivo (económico, social y ambiental), como bolsos de telas, cartucheras, loncheras, entre otros, que la entidad bancaria emplea en sus campañas internas y externas. La producción de estos promocionales está a cargo de Huella Colectiva, una empresa con enfoque de economía circular, inclusiva y sostenible. Estos productos son confeccionados por emprendedoras de Desamparados, del centro de San José, Curridabat y Coronado, llevando así oportunidades de ingreso para sus hogares y comunidades. Además, por cada uno de los productos adquiridos por BAC, Huella Colectiva destinará como donación el 20% de los ingresos a los programas educativos que desarrolla Fundación DEHVI, apoyando a más de 500 niños de comunidades vulnerables. “En el marco del Día Mundial del Medio Ambiente, BAC reitera su compromiso de crear más valor ambiental y social, más allá de la huella que creamos al operar. Esto es posible desde diferentes frentes en los que trabajamos y que nos enrumban hacia nuestro objetivo Neto Positivo”, dijo Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC. “Alianzas como la establecida con Huella Colectiva son de triple valor, pues integran lo económico (se crea encadenamiento con emprendedores que trabajan en estos productos); la esfera social, al colaborar con organizaciones como la Fundación DEHVI, y la ambiental, ya que se producen artículos ecoamigables a través de la reutilización de materiales”, añade Moreno."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/ligia-madrigal-creci-mucho-como-ser-humano,Ligia Madrigal: “Crecí mucho como ser humano”,"4 de December, 2024","San José, mayo 2023. Más experimentada, consciente del valor de lo que realmente importa y con varios proyectos en su mochila, así regresó Ligia Madrigal tras una expedición por el Everest que culminó luego de 40 días y de su arribo al Campo 4, a 8.000 metros de altura, con lo cual se convirtió en la primera mujer costarricense en llegar a ese punto. La montañista relató a BAC con lo que se encontró en el Everest, las experiencias aprendidas y los desafíos afrontados en una montaña para la cual ninguna película ni documental retratan la verdadera realidad que se vive en la cima más alta del mundo. Ligia regresa al país con una serie de proyectos para los próximos meses, para los cuales contará con el apoyo de la entidad bancaria. Entre sus metas, está volver a intentar subir la cumbre más alta del mundo en el 2024. “Nos complace tener a Ligia Madrigal de vuelta en el país, sana, mucho más fuerte y con un cúmulo de aprendizajes tras vivir esta gran experiencia, la cual, sin duda, pone a prueba el esfuerzo físico y mental, incluso, del atleta más experimentado que desafía una montaña como el Everest. Estamos emocionados de poder apoyar a esta gran deportista en todos sus proyectos futuros”, dijo Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC. “Ligia ha demostrado ser una mujer y atleta extraordinaria. Para BAC, es un orgullo que forme parte de nuestra familia de Embajadores, en los cuales destacan mujeres que se abren paso en disciplinas poco convencionales, así como deportistas masculinos que, con su empeño y disciplina, son un ejemplo a seguir”, añadió Moreno."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/banca-adapta-servicios-para-atender-adultos-mayores-y-ahora-ofrece-tarjeta,Banca adapta servicios para atender adultos mayores y ahora ofrece Tarjeta Ciudadano de Oro,"3 de December, 2024","San José, mayo 2023. Los adultos mayores cuentan ahora con una nueva alternativa para realizar compras en comercios y para hacer transferencias y depósitos. Se trata de la Tarjeta Ciudadano de Oro (TCO) débito, que BAC pone a disposición especialmente para esta población. Además de ser un medio de pago, la nueva tarjeta también servirá para que, próximamente, los adultos mayores la utilicen como si se tratara del carné Ciudadano de Oro, emitido por la Caja Costarricense de Seguro Social (CCSS). El Banco Central, entidad que solicitó emitir una tarjeta que en su momento llegue a sustituir al 100% al carné Ciudadano de Oro, realiza actualmente las pruebas de Sinpe-TP que permitirán habilitar el pago con tarjeta en el transporte público. Posteriormente, se darán a conocer las especificaciones de cómo funcionará la tarjeta en los autobuses, según los kilómetros recorridos. La TCO estará disponible a partir del mes de julio. Cabe destacar que, en este momento, adquirir la tarjeta no es un trámite obligatorio para los adultos mayores."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/aplicacion-para-personas-con-discapacidad-visual-llega-todas-las-sucursales,Aplicación para personas con discapacidad visual llega a todas las sucursales de BAC,"21 de January, 2025","● Tecnología también se implementa en toda la red de cajeros automáticos. San José, abril, 2023. A inicios del 2023, en las 40 sucursales, 3 Rapibancos y cajeros automáticos de BAC en Costa Rica, las personas con discapacidad visual contarán con una moderna aplicación móvil que les permitirá realizar sus gestiones bancarias de forma rápida, segura e independiente. Se trata de Lazarillo, una app innovadora que ayuda a los usuarios con discapacidad visual a movilizarse fluidamente dentro de un espacio físico -tanto abierto como cerrado-, mientras reciben mensajes de voz y alertas en tiempo real con información de todo lo que se encuentra a su alrededor. “En BAC seguimos dando pasos firmes para ser un banco más inclusivo. Queremos que todas las personas, sin distinción alguna, puedan realizar sus trámites bancarios en todas nuestras sucursales de manera independiente, ágil y segura”, afirmó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC. “A través de estas acciones, reafirmamos nuestro compromiso de triple utilidad con una cultura de cero discriminaciones y, aliados con tecnología de punta, brindamos a nuestros clientes servicios y productos accesibles a todas las personas, que faciliten sus gestiones en todas nuestras sucursales”, agregó Moreno."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/banca-incorpora-videollamadas-como-parte-de-la-transformacion-digital-en-la,Banca incorpora videollamadas como parte de la transformación digital en la industria,"3 de December, 2024","San José, abril 2023. La transformación digital de la banca es un proceso irreversible en una era en la que las personas disponen de poco tiempo para realizar trámites presencialmente. Situaciones como la pandemia por Covid-19, que hizo que diferentes segmentos de clientes se volvieran más digitales, han acelerado ese cambio. Consciente del reto de dar siempre una mejor experiencia a sus usuarios, facilitarles la vida con soluciones digitales innovadoras y poder servirlos de la forma más conveniente donde el cliente lo requiera -incluso si están fuera de nuestras fronteras o tienen dificultades para movilizarse a una sucursal física-, BAC pone a disposición de sus clientes el servicio de videollamadas. Este servicio ha demostrado ser muy eficiente para entablar conversaciones más personales con los clientes, a la vez que permite una autenticación de las personas de modo más efectivo. En este momento, BAC atiende alrededor de 4.000 clientes al mes mediante videollamadas, lo que representa al año unas 48.000 llamadas gestionadas por este canal. “Sobre la marcha, hemos experimentado los grandes beneficios que tiene este nuevo canal que, de una u otra forma, la mayoría de nosotros ya conocemos, a través de servicios como Teams, Zoom, FaceTime u otros. A diferencia de otros canales, es menos impersonal, ya que es más sencillo leer las expresiones y comunicación no verbal de la contraparte”, explica Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/bac-conmemoro-el-8m-con-historias-de-mujeres-inspiradoras,BAC conmemoró el 8M con historias de mujeres inspiradoras,"3 de December, 2024","San José, marzo 2023. Hablar sobre los desafíos que afrontan las mujeres en distintos campos y proponer iniciativas para promover su desarrollo, fue parte de lo que se vivió el pasado 8 de marzo durante el evento 8M, realizado por BAC, en conmemoración del Día Internacional de la Mujer. La actividad, la cual reunió a emprendedoras impulsadas por el banco, colaboradores de BAC y otros invitados, contó con la participación de dos grandes mujeres que han dejado huella en distintos ámbitos: Rosario Marín, primera mujer mexicana e inmigrante en ocupar el cargo de tesorera de los Estados Unidos, y Claudia Dobles, arquitecta exprimera dama de la República. Durante su presentación, Marín compartió su inspiradora historia de vida, los desafíos afrontados como inmigrante, madre y mujer hasta su labor durante la administración de George W. Bush, entre 2001 y 2003. “Nos sentimos honrados de poder contar con la presencia de una mujer tan inspiradora, que logró no solamente romper estereotipos relacionados a su nacionalidad, sino también a su género, en un entorno tan retador como la política estadounidense”, puntualizó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC. En el caso de la exprimera dama de la República, ella brindó una interesante disertación denominada El Rol de la mujer en la sociedad y los desafíos actuales. En esta profundizó en temas como los algoritmos y cómo estos impactan al género femenino, así como una serie de patrones en el campo tecnológico, las áreas STEAM y otros campos que replican los estereotipos."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/programa-ayudara-microempresas-mejorar-su-productividad,Programa ayudará a microempresas a mejorar su productividad,"21 de January, 2025","San José, diciembre 2022. Los dueños de microempresas pueden postularse para participar el programa BAC Impulsa, una nueva iniciativa liderada por BAC que busca que estas personas aprendan a desarrollar capacidades de gestión empresarial para mejorar la productividad, el seguimiento de sus negocios y el acceso a productos financieros. Este proyecto pretende convocar a más de 2.000 pymes y se dividirá es seis etapas, las cuales abarcan el proceso de inscripciones; la selección de las compañías con base en un criterio experto y los resultados del formulario de postulación de diagnóstico; el acompañamiento a través de módulos generales y de forma especializada, y la asesoría para crear planes de inversión, procesos de comercialización y encadenamientos. “En BAC queremos impactar a las comunidades en las tres dimensiones: económica, social y ambiental, generando soluciones financieras de triple valor positivo. Por eso, con ayuda de BAC Impulsa, queremos facilitar la inclusión financiera a las microempresas, de acuerdo a sus necesidades, su ciclo de vida empresarial y sus características particulares, así como ofrecerles espacios de comercialización, con el fin de generar ruedas de negocio y otras articulaciones”, comentó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC. El formulario de inscripción está disponible en línea a través de la dirección: www.baccredomatic.com/es-cr/pymes/bac-impulsa. Los interesados deben cumplir con el siguiente perfil: “En este lanzamiento esperamos reclutar a 500 pymes en el proceso de selección y que al menos 100 logren llegar con nosotros hasta el final, donde contarán con una ventana de comercialización y encadenamientos productivos facilitados por BAC y el Centro Latinoamericano de Innovación y Emprendimiento, CELIEM”, agregó Moreno."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/conozca-las-estafas-digitales-mas-comunes-de-los-ultimos-tiempos,Conozca las estafas digitales más comunes de los últimos tiempos,"21 de January, 2025","San José, 2022. A pesar de que los avances tecnológicos actuales han permitido hacer frente a las diversas estafas digitales, aún la defensa más efectiva para este tipo de situaciones es la educación de los clientes y usuarios. Los expertos en este campo aseguran que las personas deben mantenerse al tanto de las últimas maniobras que ejecutan los antisociales para hacerse de lo ajeno, especialmente por estos medios, ya que, al conocer su proceder, podrán identificar cuándo pueden encontrarse en un escenario de este tipo y prevenirlo. “Las personas deben desarrollar más ‘malicia’, por así decirlo, y saber que el banco o cualquier entidad jamás les contactará para pedir claves o información sensible. También es importante que las personas actúen con mucha cautela y responsabilidad y no digiten su información sensible en sitios no oficiales”, comentó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC. Estas son tres de las estafas digitales más comunes en los últimos tiempos: Colaborador del Departamento de Prevención de Fraude. En este caso, el defraudador contacta al cliente haciéndose pasar por un funcionario bancario del área de Prevención de Fraude, y le indica que se alertó de una transacción sospechosa, que hay un monto comprometido y le brinda el nombre del titular de la cuenta."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/ligia-madrigal-esta-lista-para-conquistar-el-everest,Ligia Madrigal está lista para conquistar el Everest,"3 de December, 2024","San José, febrero 2023. Como una entidad bancaria comprometida con generar un impacto positivo y apoyar a quienes se esfuerzan por cumplir sus sueños, BAC incorporó a su familia de deportistas a la montañista Ligia Madrigal, quien se prepara para subir el monte Everest. Madrigal comenzará este viaje en el próximo mes de abril, para tener un periodo de adaptación. Se espera que alcance la cima a mediados de mayo. La deportista está en las últimas fases de preparación para subir la montaña más alta del mundo y comentó que se siente muy preparada para asumir este reto. La alianza con Madrigal, la cual incluye entre otros aspectos un convenio de derechos de uso de imagen, se suma a otras impulsadas por BAC, que apoyan a referentes deportivos que, como Ligia, se esfuerzan por abrirse camino en deportes de alta complejidad y por engrandecer el  nombre de Costa Rica. En el caso de la montañista, ella espera convertirse en la primera mujer tica en subir la cima más alta del mundo. “Tenemos el gusto de sumar a Ligia Madrigal a nuestra familia de deportistas y brindar apoyo a este proyecto, el cual intentará poner una mujer tica en la cima del mundo y demostrar que las mujeres sí podemos luchar y lograr lo que nos propongamos”, dijo Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/bac-invertira-3300-millones-para-ampliar-su-presencia-en-guanacaste,BAC invertirá ₵3.300 millones para ampliar su presencia en Guanacaste,"3 de December, 2024","San José, febrero 2023. En este 2023, BAC Credomatic puso su mirada en la provincia de Guanacaste, en donde replanteó su forma de operar y de ofrecer soluciones integrales a nuevos mercados. Con el objetivo de recibir y atender de forma más directa y centralizada todas las necesidades financieras en auge en esta provincia, el Banco puso en funcionamiento desde finales del 2022 un nuevo Centro de Negocios, el cual cuenta con un equipo de más de 50 personas que atenderán a las empresas, mipymes y personas de la zona. Dentro de las facilidades que BAC ampliará en Guanacaste se encuentran financiamiento de proyectos, plataformas de medios de pago, créditos de banca para el desarrollo, pago de planilla y proveedores y financiamiento de vivienda, entre otros. La inversión total del proyecto es de ₵3.300 millones. “Guanacaste posee un inmenso potencial agropecuario, turístico e inmobiliario. En esta provincia BAC ya cuenta con más de 60.000 clientes, entre personas, mipymes y grandes empresas. Las proyecciones indican que para el 2025 el turismo asumirá el 12% del PIB costarricense, siendo Guanacaste la mayor beneficiada por su ubicación estratégica”, comentó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC. La ejecutiva agregó que, en el 2022, la provincia representó más del 10% de la facturación total de BAC en el país. Este mismo año, por concepto de transferencias internacionales entrantes, ingresaron USD$340 millones, con un crecimiento interanual de 88,4%, que se debe en mayor medida a los clientes empresariales."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/bac-lanzo-la-primera-tarjeta-bio-de-centroamerica,BAC lanzó la primera Tarjeta BIO de Centroamérica,"3 de December, 2024","Marzo 2023. En su camino para convertirse en el primer banco Neto Positivo y hacer banca con propósito, BAC está reimaginando sus tarjetas, cambiando el material actual (plástico PVC) por un material amigable con el medio ambiente. El objetivo es reducir el uso de plástico y cambiarlo por un material de origen natural que pueda ser compostado para generar valor ambiental positivo. La nueva tarjeta está compuesta por un 82% de material derivado del maíz no comestible (PLA: ácido poliláctico), cuya producción requiere 26% menos de energía y emite 66% menos de gases de efecto invernadero en comparación con el plástico. Además, el material puede molerse y ponerse en compostaje para que regrese a la naturaleza en pocos meses y no en cientos de años como es el caso del plástico. El 18% restante de la tarjeta corresponde al chip, banda, antena y diseño, y para este último, las tintas utilizadas son a base de agua y no de solventes, por lo que, no generan gases tóxicos. Así mismo, el empaque de las tarjetas se reemplazará por un sobre de cartón 100% reciclado, que además se reutilizará luego de su vida útil, promoviendo economía circular en todos los procesos relacionados con esta nueva tarjeta BIO. “Hace menos de un año, en BAC nos propusimos convertirnos en el primer banco Neto Positivo de la región y hoy estamos materializando acciones concretas que nos acercan cada vez más al logro de esta visión. Como equipo, tenemos el norte muy claro así como, el compromiso y la motivación para seguir “reimaginando la banca para generar prosperidad en las comunidades que servimos”. Por eso, nos llena de orgullo saber que nuestros clientes ya pueden utilizar la primera Tarjeta BIO de la región, y al hacerlo, formar parte de la construcción de un futuro más sostenible”, comentó Gisela Sánchez, directora regional de Estrategia & Relaciones Corporativas de BAC. La entidad cuenta con una estrategia robusta para el diseño de soluciones financieras de triple valor y este proyecto es un paso contundente en esa dirección, con el cual se generará valor ambiental positivo gracias a la utilización de materias primas no derivadas del petróleo y de base natural, pero que además son compostables, en el caso de la tarjeta, y reciclables, para el caso del sobre y los otros componentes electrónicos."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/mipymes-recibieron-financiamientos-por-257-millones-en-el-2022,Mipymes recibieron financiamientos por $257 millones en el 2022,"3 de December, 2024","San José, enero 2023. Durante el año 2022, el BAC otorgó el equivalente a casi $5 millones en financiamiento a las Mipymes cada semana, es decir, se desembolsaron un total de $257 millones, un 33% más que en el año anterior. Estos son algunos de los resultados obtenidos por BAC Mipymes durante el 2022, año que cerró con una cartera total de créditos productivos de $565 millones y 82.515 empresas atendidas, no solo con soluciones financieras, sino también con acompañamiento y asesoría. Entre el 2021 a 2022, la cartera total de créditos creció un 28%, y del monto total colocado un el 61% corresponde a giros con fondos del Sistema de Banca para el Desarrollo (SBD), rubro que individualmente aumentó 31% entre ese período. BAC cerró el 2022 como la entidad financiera con la mayor cartera de SBD del mercado con $345 millones. “Algo que nos llena de orgullo mencionar es que la tercera parte de todos los emprendimientos que hemos impactado (26,574) son liderados por mujeres, un número que esperamos continúe creciendo. Asimismo, tan solo el año anterior, los desembolsos de crédito totales crecieron un 33% durante el año, repartido entre SBD y recursos propios”, detalló Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC Credomatic. Este importante crecimiento se debe en parte a la reorientación que ha efectuado el Banco en el marco de su estrategia de Triple Valor, lo que les ha llevado a redefinir su alcance, reforzar sus equipos y redireccionar recursos para potenciar el segmento de las Mipymes."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/bac-credomatic-fortalecio-su-programa-de-voluntariado-durante-la-pandemia,BAC Credomatic fortaleció su programa de voluntariado durante la pandemia,"21 de January, 2025","La pandemia del Covid 19 obligó a las empresas a replantear la forma, no solo de hacer negocios o de atender a sus clientes, sino también de desarrollar diferentes actividades sociales, entre ellas, el voluntariado. BAC Credomatic sabía que este año la cantidad de actividades presenciales iba a ser muy limitada por lo que tuvo que reinventar su Programa de Voluntariado y ajustar conjuntamente las expectativas de las organizaciones y grupos sociales, así como que adaptarse mejor a los horarios. “En el Banco estamos conscientes que debemos generar impacto positivo y contribuir en las sociedades donde tenemos operaciones. Bajo esa perspectiva, el voluntario es una acción fundamental que nos permite cumplir con esa misión. Nuestra Estrategia de Sostenibilidad regional y local nos indica el norte de trabajo por un periodo de tiempo establecido y los resultados esperados, y aunque sabíamos que este año iba a ser retador, también teníamos claro que debíamos redoblar esfuerzos y ser más creativos para lograr nuestros objetivos”, comentó Laura Moreno, vicepresidenta de Relaciones Corporativa de BAC Credomatic. A pesar de los desafíos, a octubre pasado, el Banco tenía inscritos 169 colaboradores voluntarios y contabilizaba más de 800 horas ejecutadas. Entre las actividades de voluntariado que se desarrollaron este año están:"
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/bac-credomatic-aumenta-portafolio-de-dispositivos-para-su-billetera-digital,BAC Credomatic aumenta portafolio de dispositivos para su billetera digital,"21 de January, 2025","BAC Credomatic sigue fortaleciendo su visión estratégica de innovar para, no solo ofrecer productos y servicios que atiendan las crecientes necesidades de los clientes, sino también para hacer que sus gestiones sean cada día más ágiles, fáciles y seguras. Bajo ese enfoque, desde el 2019, con el apoyo de la tecnología Near Field Communication (NFC), habilitó el pago sin contacto para dispositivos Android, a través de una billetera digital, con la cual los usuarios pueden hacer pagos desde tu teléfono móvil u otros dispositivos inteligentes sin tener que utilizar efectivo o la tarjeta. A partir de noviembre del 2021, los clientes de iPhone y Apple Watch también podrán hacer transacciones de la misma forma a través de Apple Pay, opción que viene a complementar la oferta que ya incluía a los dispositivos Garmin Connect y Fitbit. De esta forma, BAC Credomatic fortalece su apuesta tecnológica, que se aceleró con la llegada de la pandemia del Covid 19. El Banco ahora permite a sus clientes hacer una gran cantidad de gestiones y transacciones por toda la gama de canales digitales que ofrece, desde su Banca en Línea hasta su canal de WhatsApp. “Seguimos creciendo a nivel de innovaciones para ajustarnos cada vez más a los gustos y requerimientos de nuestros clientes. La banca digital es una realidad cotidiana, útil y necesaria, es ahí donde estamos apostando e invirtiendo de manera importante para ir siempre a la vanguardia con este tipo de tecnologías”, comentó Laura Moreno, vicepresidenta de Relaciones Corporativas de BAC Credomatic."
https://www.baccredomatic.com/es-cr/nuestra-empresa/noticia/bac-credomatic-consolida-primer-lugar-en-reputacion-en-costa-rica,BAC Credomatic consolida primer lugar en reputación en Costa Rica,"7 de November, 2024","BAC Credomatic Costa Rica se consolidó como el banco con la mejor reputación en el sector financiero nacional y la sexta empresa en el ranking de mejor reputación empresarial, según el V Monitoreo de Reputación Empresarial Corporativa 2021 de la firma internacional Merco. Merco presentó los resultados de sus rankings anuales de compañías y dirigentes con la mejor reputación, valor y responsabilidad de Costa Rica, en los que BAC Credomatic destacó entre las primeras posiciones. A nivel corporativo, reconociendo su excelencia, valores éticos y soluciones financieras, la entidad bancaria obtuvo el 6 lugar, con lo cual subió una posición con relación al ranking del 2020; mientras que, en el ámbito de líderes, Federico Odio, country manager de la organización en Costa Rica, se ubicó en el puesto 7. Además, Laura Moreno, vicepresidenta de Relaciones Corporativas, Mercadeo y Sostenibilidad, y Alejandro Rubinstein, vicepresidente de Canales de Servicio y Experiencia del Cliente, ingresaron por primera vez a este ranking y se ubicaron en los puestos 31 y 22, respectivamente. Asimismo, Gisela Sánchez, directora regional de Relaciones Corporativas y Sostenibilidad, se ubicó en el puesto 5. Igualmente, Rodolfo Tabash, CEO de BAC Credomatic regional, también quedó entre los 100 líderes mejor calificados, en el puesto 75."
